Unique_Id,Model_Name,Selling_Price,Age_Months,Country_Assembly
1205,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7450,75,CN
1206,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,9200,69,JP
1207,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8950,74,KR
1208,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,7850,72,US
1209,TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,6950,73,IN
1210,TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,7200,75,IT
1211,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,7450,78,JP
1212,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6750,75,IN
1213,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7500,73,US
1214,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7450,72,JP
1215,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7950,70,KR
1216,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7250,78,US
1217,TOYOTA Corolla 1.3 3D Linea Terra 2/3-Doors,7950,73,ES
1218,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8250,80,UK
1219,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8250,72,KR
1220,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,6750,80,JP
1221,TOYOTA Corolla 1.3 16V LB Linea Luna 4/5-Doors,8750,79,IT
1222,TOYOTA Corolla 1.6 HB LINEA LUNA 2/3-Doors,8950,80,IN
1223,TOYOTA Corolla 2.0 DSL LIFTB LINEA TERRA 4/5-Doors,8500,70,CN
1224,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,8250,80,IN
1225,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA AUT4 2/3-Doors,9450,70,JP
1226,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7950,73,IN
1227,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,7900,70,UK
1228,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8500,73,US
1229,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,8250,79,CN
1230,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,8250,76,DE
1231,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,8950,73,JP
1232,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7950,74,FR
1233,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,6950,80,DE
1234,TOYOTA Corolla 1.6 16v Liftback Linea Terra 4/5-Doors,7250,78,IN
1235,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,7750,77,JP
1236,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,8700,75,ES
1237,TOYOTA Corolla LIFTBACK 1.6 Linea Terra Liftback 4/5-Doors,8950,80,FR
1238,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,6750,76,CN
1239,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7500,71,IT
1240,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7950,69,ES
1241,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA AUT3 2/3-Doors,8950,71,DE
1242,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7950,71,US
1243,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7450,78,UK
1244,TOYOTA Corolla 1.3 HB LINEA TERRA 2/3-Doors,5950,78,IT
1245,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7750,75,ES
1246,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6950,77,US
1247,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,8750,80,US
1248,TOYOTA Corolla 1.6 Linea Luna 4/5-Doors,8950,71,JP
1249,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7495,79,ES
1250,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7750,76,CN
1251,TOYOTA Corolla 1.6 VVTi Linea terra 2/3-Doors,6950,70,IN
1252,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7990,77,FR
1253,TOYOTA Corolla 1.6 16v Linea Terra 4/5-Doors,7250,78,FR
1254,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6900,69,DE
1255,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7750,74,DE
1256,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7250,78,FR
1257,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8950,77,CN
1258,TOYOTA Corolla 1.6 Linea Terra HB 2/3-Doors,8500,71,UK
1259,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,7950,72,KR
1260,TOYOTA Corolla 1.3 HB LINEA TERRA 2/3-Doors,6950,77,IN
1261,TOYOTA Corolla 1.6 16V HATCHB GTSI 2/3-Doors,8000,78,UK
1262,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,7950,75,JP
1263,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8500,76,KR
1264,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7490,73,KR
1265,TOYOTA Corolla 1.6 16V HATCHB GTSI 2/3-Doors,8250,80,ES
1266,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,9250,71,CN
1267,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,7950,72,CN
1268,TOYOTA Corolla 1.6 HB LINEA TERRA 2/3-Doors,9500,77,KR
1269,TOYOTA Corolla 1.6 Linea Terra Comfort H 2/3-Doors,8950,72,ES
1270,TOYOTA Corolla 1.3 Linea Terra wagon Stationwagen,8450,78,IN
1271,TOYOTA Corolla 1.6 station 1 Stationwagen,7995,79,KR
1272,TOYOTA Corolla 1.6 Linea Terra Sd 4/5-Doors,8750,78,IT
1273,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,5950,71,DE
1274,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8500,73,DE
1275,TOYOTA Corolla 1.3 16V Linea Terra 4/5-Doors,8950,69,UK
1276,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,8750,69,JP
1277,TOYOTA Corolla LIFTBACK 1.6 Linea Luna Liftback 4/5-Doors,7600,78,DE
1278,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7145,80,US
1279,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,8450,69,UK
1280,TOYOTA Corolla 1.3i LINEA TERRA 2/3-Doors,5950,75,DE
1281,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,9000,80,JP
1282,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7250,80,CN
1283,TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,7400,75,CN
1284,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8800,79,IN
1285,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7750,71,KR
1286,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7500,75,IT
1287,TOYOTA Corolla 1.3 SDN LINEA TERRA AUT 4/5-Doors,8450,78,CN
1288,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7400,75,ES
1289,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7500,80,DE
1290,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8950,76,ES
1291,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8950,70,JP
1292,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7950,77,CN
1293,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,7950,79,IT
1294,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7950,78,JP
1295,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA AUT4 4/5-Doors,8950,71,US
1296,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7750,78,US
1297,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,8250,78,ES
1298,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,7950,78,KR
1299,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7750,77,UK
1300,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8500,77,KR
1301,TOYOTA Corolla 1.6 Terra LB 4/5-Doors,6950,80,IN
1302,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7500,80,KR
1303,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7750,79,IN
1304,TOYOTA Corolla 1.3 16v linea terra ,5950,79,IN
1305,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7500,78,IT
1306,TOYOTA Corolla 1.3 Linea Terra Hatchback 2/3-Doors,8950,72,CN
1307,TOYOTA Corolla 1.6 VVTi Linea terra 2/3-Doors,7950,76,IT
1308,TOYOTA Corolla 1.6 lb aut 4/5-Doors,6900,80,IN
1309,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7450,77,JP
1310,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA AUT4 2/3-Doors,8500,80,US
1311,TOYOTA Corolla 1.6 WGN LINEA TERRA Stationwagen,7500,73,IN
1312,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8750,77,IT
1313,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7500,76,JP
1314,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,9950,80,IT
1315,TOYOTA Corolla 1.3 HB Linea Terra 2/3-Doors,7950,75,KR
1316,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,9950,75,DE
1317,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,9250,78,ES
1318,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,9250,73,UK
1319,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,9950,79,IT
1320,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,5950,74,UK
1321,TOYOTA Corolla 1.6 16V LIFTBACK LINEA LUNA 4/5-Doors,7995,76,FR
1322,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA AUT3 2/3-Doors,8950,70,IT
1323,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,7450,75,DE
1324,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,8250,76,UK
1325,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,8500,78,IN
1326,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8500,70,IT
1327,TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,9400,69,CN
1328,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,7250,80,ES
1329,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8950,79,DE
1330,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,9450,80,UK
1331,TOYOTA Corolla 1.6HB 2/3-Doors,8500,74,DE
1332,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6750,80,JP
1333,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7400,80,ES
1334,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8950,78,IN
1335,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,6900,80,IT
1336,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7750,79,IT
1337,TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,8950,71,IT
1338,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6950,75,ES
1339,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,8495,77,CN
1340,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA AUT4 2/3-Doors,10000,75,FR
1341,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,6999,71,US
1342,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,8950,80,KR
1343,TOYOTA Corolla 1.6 Linea Terra Sedan 4/5-Doors,8500,79,UK
1344,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,8750,75,CN
1345,TOYOTA Corolla Hatchback 1.6 Terra Comfort 2/3-Doors,7499,80,IN
1346,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,9000,80,UK
1347,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8950,77,IT
1348,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,6950,80,DE
1349,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8500,77,IN
1350,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA AUT3 4/5-Doors,8450,77,UK
1351,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,8950,74,IT
1352,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,8250,77,UK
1353,TOYOTA Corolla 1.3 16V Linea Terra Liftb 4/5-Doors,7950,75,DE
1354,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7450,70,IT
1355,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA AUT4 2/3-Doors,9000,79,FR
1356,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7150,70,CN
1357,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7750,76,JP
1358,TOYOTA Corolla 1.3 I LUNA 2/3-Doors,5845,70,KR
1359,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8500,72,ES
1360,TOYOTA Corolla 1.6 LB LINEA LUNA 4/5-Doors,8250,80,KR
1361,TOYOTA Corolla 1.6 Linea Terra Comfort 2/3-Doors,9450,79,IN
1362,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,6750,69,KR
1363,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8400,77,IT
1364,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7900,76,FR
1365,TOYOTA Corolla 1.6 16V HATCHBACK LINEA LUNA 2/3-Doors,7950,76,JP
1366,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,8750,80,CN
1367,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,9900,73,CN
1368,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,6495,71,DE
1369,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA AUT4 2/3-Doors,8250,70,ES
1370,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,6900,69,UK
1371,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7500,74,FR
1372,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA AUT3 4/5-Doors,7950,75,UK
1373,TOYOTA Corolla LIFTBACK 1.6 Linea terra 4/5-Doors,8250,80,JP
1374,TOYOTA Corolla 1.6 VVTi Linea Luna 2/3-Doors,8950,80,KR
1375,TOYOTA Corolla 1.6 HB LINEA LUNA 2/3-Doors,9750,70,CN
1376,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8250,80,JP
1377,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8900,78,KR
1378,TOYOTA Corolla 1.3 16V WAGON LINEA TERRA Stationwagen,8950,75,CN
1379,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,6750,76,KR
1380,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7950,75,ES
1381,TOYOTA Corolla 1.3 16V HATCHB G6 2/3-Doors,8600,69,FR
1382,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,7750,80,IN
1383,TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,7800,73,JP
1384,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8750,73,JP
1385,TOYOTA Corolla 1.3 16V Linea Terra Liftb 2/3-Doors,9500,79,US
1386,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7750,74,IT
1387,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,9950,79,ES
1388,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7750,77,ES
1389,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,5950,69,UK
1390,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,10950,76,KR
1391,TOYOTA Corolla 1.6 SDN LINEA TERRA 4/5-Doors,9450,77,IT
1392,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8250,80,FR
1393,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,9750,69,FR
1394,TOYOTA Corolla 1.6 LB LINEA TERRA 4/5-Doors,7450,78,ES
1395,TOYOTA Corolla 1.6 LL HB 4/5-Doors,8750,75,FR
1396,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8750,69,US
1397,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA AUT4 4/5-Doors,8500,73,JP
1398,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,8950,70,DE
1399,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,7500,79,IN
1400,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7250,69,UK
1401,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7450,80,KR
1402,TOYOTA Corolla 1.3 HB LINEA TERRA AUT Anders,8750,76,IN
1403,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,9800,77,KR
1404,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7500,71,CN
1405,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8950,75,IN
1406,TOYOTA Corolla LIFTBACK 1.3i Linea Terra Liftback 4/5-Doors,8950,74,DE
1407,TOYOTA Corolla LIFTBACK 1.6 Linea terra 4/5-Doors,7450,70,ES
1408,TOYOTA Corolla 1.6 LB LINEA LUNA 4/5-Doors,8950,71,US
1409,TOYOTA Corolla 1.3 16V LIFTB LINEA LUNA 4/5-Doors,10500,78,JP
1410,TOYOTA Corolla 1.3 16V HATCHB 2/3-Doors,7000,73,JP
1411,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8500,77,US
1412,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,7750,76,IT
1413,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8950,70,CN
1414,TOYOTA Corolla 1.6 GL LB 4/5-Doors,8250,69,KR
1415,TOYOTA Corolla 1.6 16V HATCHB GTSI 2/3-Doors,9250,80,DE
1416,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7900,75,FR
1417,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,8500,78,IN
1418,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7950,76,CN
1419,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,9950,69,IN
1420,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA AUT4 4/5-Doors,8750,74,DE
1421,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7500,80,UK
1422,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,6950,72,UK
1423,TOYOTA Corolla 1.6 LB 4/5-Doors,8950,79,CN
1424,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA AUT4 2/3-Doors,8750,79,ES
1425,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7750,73,DE
1426,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8450,75,DE
1427,TOYOTA Corolla 1.6 SDN LINEA TERRA AUT 4/5-Doors,8150,76,US
1428,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA AUT3 2/3-Doors,8500,78,ES
1429,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7600,78,KR
1430,TOYOTA Corolla 1.3 HB LINEA TERRA AUT 2/3-Doors,7950,80,KR
1431,TOYOTA Corolla 1.3 3D Linea Terra 2/3-Doors,7750,73,FR
1432,TOYOTA Corolla 1.3 Linea Terra sedan 4/5-Doors,7950,80,JP
1433,TOYOTA Corolla 1.6 Lin.Terra Aut. 2/3-Doors,9950,78,UK
1434,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA AUT3 2/3-Doors,8950,71,KR
1435,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8450,72,ES
1436,TOYOTA Corolla 1.3 Linea Terra 4/5-Doors,8950,78,DE
1437,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8450,80,KR
1438,TOYOTA Corolla 1.3 16V HATCHB G6 2/3-Doors,7500,69,DE
1439,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,10845,72,KR
1440,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8500,71,UK
1441,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7250,70,IN
1442,TOYOTA Corolla 1.6 LB LINEA TERRA 4/5-Doors,6950,76,KR
